e,t,price,sampled prices,conv rates,expected revenues,budgets,real clicks,real buys,real_revenue
14,31,280.0,"[220.0, 280.0, 100.0]",0.38393602602597837,[1037415.34890667 1465711.17705546  188255.61327252],"[22, 58, 10]","[1974, 12223, 880]","[488, 4653, 114]",1471400.0
14,32,280.0,"[220.0, 280.0, 100.0]",0.3856153832304804,[1037776.34531428 1454308.8158831   813829.32138834],"[10, 58, 22]","[323, 11867, 1420]","[90, 4553, 175]",1349040.0
14,33,280.0,"[100.0, 280.0, 100.0]",0.3850072907190708,[ 828847.86892908 1473666.87391598  542879.3886049 ],"[22, 58, 10]","[1700, 12546, 180]","[390, 4907, 29]",1491280.0
14,34,280.0,"[100.0, 280.0, 160.0]",0.38531142694810144,[ 284482.57912481 1450591.20414253  455093.83288516],"[22, 58, 10]","[1945, 12254, 288]","[463, 4703, 29]",1454600.0
14,35,280.0,"[220.0, 280.0, 160.0]",0.38468955186471765,[1087078.1626886  1442001.94878265  613281.17714528],"[22, 58, 10]","[1869, 12176, 736]","[429, 4715, 104]",1469440.0
14,36,280.0,"[220.0, 280.0, 220.0]",0.38496969512692003,[1008676.18175268 1473969.05753665  614651.79469323],"[22, 58, 10]","[1671, 12267, 181]","[430, 4708, 27]",1446200.0
14,37,280.0,"[220.0, 280.0, 220.0]",0.3848106806937061,[1136716.77578854 1442042.45395747  663198.27408759],"[10, 58, 22]","[249, 12080, 1338]","[59, 4712, 161]",1380960.0
14,38,280.0,"[100.0, 280.0, 220.0]",0.3842323550693074,[ 983335.29934623 1452687.73807215  664341.72781089],"[22, 58, 10]","[1757, 12546, 467]","[403, 4876, 63]",1495760.0
14,39,280.0,"[220.0, 280.0, 220.0]",0.3842021517766725,[1107358.80812098 1438476.22617569  617313.45338466],"[22, 58, 10]","[2086, 12146, 256]","[484, 4688, 38]",1458800.0
14,40,280.0,"[220.0, 280.0, 100.0]",0.38429373716202736,[1037265.58366793 1449314.7464449   739285.08127614],"[18, 58, 14]","[1517, 12051, 919]","[380, 4619, 130]",1436120.0
14,41,280.0,"[220.0, 280.0, 220.0]",0.38552668575500704,[1110186.79524364 1455227.14894718  624627.18650665],"[20, 58, 12]","[1711, 12143, 150]","[405, 4619, 20]",1412320.0
14,42,280.0,"[220.0, 280.0, 220.0]",0.3859831932368225,[1095244.01491202 1473760.56087482  671531.04381294],"[22, 58, 10]","[1898, 12459, 11]","[449, 4721, 3]",1448440.0
14,43,280.0,"[220.0, 280.0, 220.0]",0.384870214093582,[1065404.5950741  1459194.06605781  593797.4504322 ],"[20, 58, 12]","[1800, 11883, 911]","[418, 4695, 142]",1471400.0
14,44,280.0,"[220.0, 280.0, 100.0]",0.3848641770460045,[ 991518.59889697 1458955.89660349 1277906.77150371],"[22, 58, 10]","[1998, 12456, 1]","[465, 4865, 0]",1492400.0
14,45,280.0,"[220.0, 280.0, 100.0]",0.38524532159381636,[1033844.56637372 1457623.26657223  796072.69952252],"[22, 58, 10]","[1860, 12019, 310]","[459, 4603, 43]",1429400.0
14,46,280.0,"[220.0, 280.0, 100.0]",0.38622028901865674,[1095661.39153748 1470232.9858379  1071392.86369214],"[22, 58, 10]","[1968, 12536, 190]","[459, 4903, 25]",1508360.0
14,47,280.0,"[220.0, 280.0, 160.0]",0.3841124096121225,[1012248.06050801 1464558.70625532  545130.2730156 ],"[22, 58, 10]","[1793, 12164, 140]","[423, 4731, 18]",1448160.0
14,48,280.0,"[220.0, 280.0, 100.0]",0.3854753890015797,[1035276.61329821 1463817.53713515  109670.09031919],"[22, 58, 10]","[2131, 11811, 533]","[496, 4461, 67]",1406720.0
14,49,280.0,"[220.0, 280.0, 100.0]",0.38567896729958306,[1083342.19361348 1462833.10856522 1098913.31996399],"[22, 58, 10]","[2097, 11757, 139]","[518, 4477, 20]",1404200.0
15,0,400.0,"[400.0, 400.0, 400.0]",0.518719978296372,[-21931.65516558 -27174.53467738 -24344.03832754],"[10, 10, 10]","[1, 146, 279]","[0, 13, 1]",5600.0
15,1,280.0,"[280.0, 340.0, 280.0]",0.4016191166698344,[130896.46163155  79702.94965372  99242.84947712],"[26, 24, 30]","[2430, 2242, 2617]","[623, 885, 313]",509880.0
15,2,340.0,"[340.0, 340.0, 340.0]",0.42835327330423906,[1167544.35918959 1102856.21650336 1595253.87756079],"[18, 34, 14]","[1469, 4620, 841]","[154, 1133, 40]",451180.0
15,3,220.0,"[220.0, 220.0, 220.0]",0.9372779891655366,[2095977.93417317 1847082.27059211  893416.1312037 ],"[22, 46, 22]","[1990, 8479, 1795]","[686, 3696, 393]",1050500.0
15,4,400.0,"[400.0, 280.0, 160.0]",0.5010377959362929,[2788840.02025434 1453055.01300696 1942673.53650771],"[24, 54, 12]","[1783, 11004, 196]","[57, 1067, 2]",450400.0
15,5,280.0,"[100.0, 280.0, 100.0]",0.40702825272349036,[ 868849.29534089 1646461.84806291  371540.12899028],"[22, 58, 10]","[1718, 12297, 284]","[448, 4733, 41]",1462160.0
15,6,160.0,"[160.0, 160.0, 160.0]",0.9653403404755494,[1757468.28263689 2150912.64720907  623566.84697293],"[22, 58, 10]","[1841, 12009, 516]","[683, 4787, 158]",900480.0
15,7,280.0,"[220.0, 280.0, 160.0]",0.38112280552771144,[1023178.31737238 1471082.00909051  535844.73496097],"[10, 58, 22]","[388, 12056, 1298]","[94, 4627, 163]",1367520.0
15,8,280.0,"[220.0, 280.0, 220.0]",0.38710142838825423,[ 952101.97423924 1528739.01854403  570993.80255547],"[22, 58, 10]","[1604, 12343, 682]","[367, 4836, 92]",1482600.0
15,9,280.0,"[220.0, 280.0, 100.0]",0.38189003978659003,[1025545.61343238 1437008.53128718 1306971.4936143 ],"[22, 58, 10]","[1716, 12308, 412]","[420, 4793, 59]",1476160.0
15,10,280.0,"[100.0, 280.0, 100.0]",0.38679051034725587,[ 776180.35464007 1475154.8786045   281528.05462093],"[22, 58, 10]","[1866, 12163, 763]","[419, 4576, 105]",1428000.0
15,11,280.0,"[220.0, 280.0, 220.0]",0.3852418751533107,[1023206.51940658 1470158.40726224  601596.63502388],"[12, 58, 20]","[500, 12104, 1461]","[119, 4615, 182]",1376480.0
15,12,280.0,"[100.0, 280.0, 100.0]",0.3832869744353333,[ 726809.87190136 1460597.15087848  503316.5995126 ],"[22, 58, 10]","[1894, 12476, 326]","[481, 4817, 58]",1499680.0
15,13,280.0,"[220.0, 280.0, 100.0]",0.38586913720706606,[ 972041.30673481 1454655.07549038 1316501.91252849],"[20, 58, 12]","[1360, 12281, 359]","[326, 4707, 46]",1422120.0
15,14,280.0,"[220.0, 280.0, 160.0]",0.3848363780797117,[ 982970.17355117 1473050.88998589  582643.09084782],"[18, 58, 14]","[1472, 12472, 631]","[351, 4811, 78]",1467200.0
15,15,280.0,"[220.0, 280.0, 100.0]",0.3849175035331804,[1004344.90392918 1483579.06806105  483893.37522411],"[22, 58, 10]","[1640, 12116, 442]","[398, 4660, 56]",1431920.0
15,16,280.0,"[100.0, 280.0, 100.0]",0.3875850300500597,[ 193572.72121982 1504413.31080221  670672.25293098],"[22, 58, 10]","[2061, 12043, 426]","[494, 4703, 46]",1468040.0
15,17,280.0,"[220.0, 280.0, 160.0]",0.3855639846758185,[1016525.02531271 1454656.27167056  604471.77455593],"[22, 58, 10]","[1824, 12536, 500]","[462, 4857, 58]",1505560.0
15,18,280.0,"[220.0, 280.0, 100.0]",0.385888359960925,[ 999992.94203453 1468811.38473363  -29942.31406982],"[20, 58, 12]","[1422, 12174, 401]","[325, 4620, 56]",1400280.0
15,19,280.0,"[220.0, 280.0, 100.0]",0.3855909091980938,[1013149.35969371 1483771.65362356  207649.77239082],"[22, 58, 10]","[1774, 12066, 271]","[432, 4610, 36]",1421840.0
15,20,280.0,"[220.0, 280.0, 160.0]",0.3851359367221041,[ 988710.42570841 1476459.79147045  599399.78711233],"[22, 58, 10]","[1570, 12211, 488]","[357, 4754, 68]",1450120.0
15,21,280.0,"[220.0, 280.0, 160.0]",0.3862846686022525,[ 967928.44240401 1480334.94991965  681910.84812024],"[22, 58, 10]","[2105, 12479, 497]","[500, 4742, 65]",1485960.0
15,22,280.0,"[220.0, 280.0, 100.0]",0.3845135284101967,[ 990343.73241956 1479471.57440271  840338.37101836],"[22, 58, 10]","[1661, 11998, 308]","[422, 4661, 32]",1432200.0
15,23,280.0,"[220.0, 280.0, 160.0]",0.384572697888614,[1035506.42717797 1459663.44609086  650057.67205794],"[22, 58, 10]","[2016, 12247, 114]","[476, 4745, 9]",1464400.0
15,24,280.0,"[220.0, 280.0, 100.0]",0.38459107635187023,[1049768.06379006 1453520.85376163   81830.0262245 ],"[10, 58, 22]","[161, 12430, 1724]","[41, 4764, 219]",1406720.0
15,25,280.0,"[100.0, 280.0, 160.0]",0.38532093117926663,[ 307796.51247559 1457839.35720441  613252.65284829],"[16, 58, 16]","[1145, 11724, 1031]","[272, 4547, 127]",1384880.0
15,26,280.0,"[220.0, 280.0, 100.0]",0.38416154467650776,[1005609.56159142 1474146.23076805  432728.14735635],"[12, 58, 20]","[363, 11735, 1404]","[87, 4449, 202]",1326640.0
15,27,280.0,"[220.0, 280.0, 100.0]",0.38679071235253815,[1025239.55723226 1465592.74876771  444565.81464701],"[22, 58, 10]","[2097, 12310, 141]","[491, 4657, 17]",1446200.0
15,28,280.0,"[220.0, 280.0, 100.0]",0.3844854145486878,[ 996913.03246434 1458401.97448636 1110925.08057934],"[20, 58, 12]","[1786, 12007, 276]","[457, 4661, 33]",1442280.0
15,29,280.0,"[100.0, 280.0, 160.0]",0.38533034785652354,[ 162007.66176995 1468675.37978953  678849.51709639],"[22, 58, 10]","[1731, 12147, 1]","[411, 4548, 0]",1388520.0
15,30,280.0,"[220.0, 280.0, 100.0]",0.38598747861615834,[ 980489.3165077  1452547.02699651  279469.05163155],"[20, 58, 12]","[1332, 12238, 269]","[320, 4780, 46]",1440880.0
15,31,280.0,"[220.0, 280.0, 220.0]",0.38373887353271163,[1036819.87134581 1463606.06508674  657758.64696646],"[14, 58, 18]","[1061, 12395, 1042]","[261, 4837, 144]",1467760.0
15,32,280.0,"[100.0, 280.0, 220.0]",0.38462681299642315,[1306065.05314678 1449869.73069494  591927.01600536],"[10, 58, 22]","[321, 11889, 1841]","[72, 4628, 262]",1389360.0
15,33,280.0,"[100.0, 280.0, 220.0]",0.38591418746710365,[ 353452.90216183 1466255.03083948  623365.11027912],"[18, 58, 14]","[787, 11896, 819]","[202, 4575, 124]",1372280.0
15,34,280.0,"[220.0, 280.0, 220.0]",0.3850360658297079,[ 939991.99399777 1446518.68261902  587076.25194033],"[20, 58, 12]","[1485, 12233, 545]","[342, 4736, 63]",1439480.0
15,35,280.0,"[220.0, 280.0, 100.0]",0.38370794301152544,[ 988439.17053696 1460504.06371061  246514.08373866],"[22, 58, 10]","[1869, 12128, 638]","[446, 4673, 91]",1458800.0
15,36,280.0,"[100.0, 280.0, 220.0]",0.3852701127693815,[ 931022.95907161 1456444.23867015  634170.15802663],"[22, 58, 10]","[1970, 12453, 98]","[490, 4779, 12]",1478680.0
15,37,280.0,"[220.0, 280.0, 220.0]",0.3849397283838196,[1019183.05831167 1467167.21966636  591122.30187439],"[22, 58, 10]","[1451, 12152, 328]","[369, 4675, 33]",1421560.0
15,38,280.0,"[100.0, 280.0, 160.0]",0.3857872043186245,[1003696.90327391 1465318.76697115  572383.37675362],"[22, 58, 10]","[1733, 11910, 581]","[418, 4473, 79]",1391600.0
15,39,280.0,"[220.0, 280.0, 100.0]",0.385510791829786,[1007641.84027097 1461872.33311608  933543.04305672],"[22, 58, 10]","[1787, 12017, 518]","[433, 4731, 70]",1465520.0
15,40,280.0,"[220.0, 280.0, 100.0]",0.3844577027225809,[1010274.51984898 1458307.15681316 1100698.82601566],"[22, 58, 10]","[1875, 12261, 155]","[440, 4726, 27]",1454040.0
15,41,280.0,"[220.0, 280.0, 160.0]",0.38449710420844907,[ 952475.22228102 1493046.04112318  645845.91167188],"[10, 58, 22]","[668, 12533, 1768]","[168, 4802, 250]",1461600.0
15,42,280.0,"[100.0, 280.0, 100.0]",0.38408907178761853,[ 745332.85699468 1438135.10395932 1149305.87470623],"[10, 58, 22]","[347, 12150, 1562]","[79, 4696, 223]",1399440.0
15,43,280.0,"[220.0, 280.0, 100.0]",0.38438108234630325,[1014999.80153275 1451961.83107007 1171535.0731528 ],"[14, 58, 18]","[1004, 12015, 740]","[248, 4717, 84]",1413720.0
15,44,280.0,"[220.0, 280.0, 160.0]",0.3856193990057836,[1038048.1329216  1457651.99355023  650779.15642552],"[22, 58, 10]","[1666, 12179, 489]","[411, 4749, 68]",1463840.0
15,45,280.0,"[220.0, 280.0, 100.0]",0.385776968026935,[1020071.48486426 1457501.6072639   295788.4750933 ],"[22, 58, 10]","[1536, 11845, 515]","[375, 4526, 74]",1393000.0
15,46,280.0,"[220.0, 280.0, 100.0]",0.3838780552060654,[ 964455.22114132 1454902.68762339 1307029.29095162],"[22, 58, 10]","[1573, 12025, 375]","[400, 4519, 46]",1390200.0
15,47,280.0,"[220.0, 280.0, 100.0]",0.38426449705159893,[ 993448.01252501 1460850.62190517  776379.35136436],"[22, 58, 10]","[1438, 12103, 537]","[368, 4751, 75]",1454320.0
15,48,280.0,"[100.0, 280.0, 160.0]",0.38604530254497094,[ 625780.54043965 1470798.73118158  590403.30628428],"[22, 58, 10]","[2198, 11911, 214]","[541, 4618, 26]",1451800.0
15,49,280.0,"[220.0, 280.0, 160.0]",0.38425096029533995,[1006976.45001016 1449489.78321837  671130.92339405],"[22, 58, 10]","[1923, 12413, 352]","[480, 4946, 63]",1536920.0
16,0,280.0,"[400.0, 280.0, 400.0]",0.8471028767017142,[-30169.98202388 -20713.37804928 -26917.9666723 ],"[10, 10, 10]","[201, 693, 338]","[48, 242, 48]",94640.0
16,1,400.0,"[400.0, 340.0, 400.0]",0.9024172519172097,[869986.61439029 588018.83958684 330681.24629777],"[44, 16, 26]","[6572, 1193, 2688]","[183, 104, 45]",132800.0
16,2,340.0,"[220.0, 340.0, 340.0]",0.8775163758955427,[2424380.49108493 4083411.38003514 1677213.9017328 ],"[30, 18, 30]","[3212, 1150, 3148]","[339, 303, 142]",266560.0
16,3,160.0,"[220.0, 160.0, 160.0]",0.2939358749876135,[458292.0648447  505990.90361522 213813.89259478],"[42, 10, 38]","[6104, 667, 4243]","[2221, 266, 1217]",592640.0
16,4,220.0,"[220.0, 220.0, 220.0]",0.3773719453019485,[861753.68783593 546869.22216549 139999.7621798 ],"[52, 12, 26]","[8639, 667, 2211]","[3042, 286, 517]",845900.0
16,5,280.0,"[100.0, 280.0, 100.0]",0.3385580719262357,[  71680.98292001 1110418.30125781  549915.66411644],"[54, 10, 26]","[9272, 380, 2131]","[2236, 145, 287]",747040.0
16,6,280.0,"[220.0, 280.0, 100.0]",0.37974921502557873,[ 874325.34855592 1243721.40074638    9699.19388579],"[54, 10, 26]","[8998, 847, 2310]","[2192, 340, 301]",793240.0
16,7,280.0,"[220.0, 280.0, 220.0]",0.35254128153073344,[ 883024.83503566 1134339.43732551  557520.74856106],"[52, 10, 28]","[8483, 320, 2483]","[2064, 117, 344]",707000.0
16,8,280.0,"[100.0, 280.0, 220.0]",0.389330046218597,[1113908.22305247 1233391.44383969  549618.86851372],"[52, 14, 24]","[8508, 724, 1868]","[2068, 275, 249]",725760.0
16,9,280.0,"[220.0, 280.0, 100.0]",0.3836007324022671,[ 835396.31032139 1189450.98691634  498061.78166796],"[52, 10, 28]","[8083, 602, 2488]","[1891, 200, 357]",685440.0
16,10,280.0,"[220.0, 280.0, 220.0]",0.3650733840557268,[ 818234.05622526 1100279.83787487  501628.28796137],"[50, 10, 30]","[7777, 380, 2996]","[1919, 135, 420]",692720.0
16,11,280.0,"[220.0, 280.0, 220.0]",0.37124694831163224,[ 823053.93059747 1139021.19538873  499824.92703538],"[54, 10, 26]","[8834, 303, 2085]","[2196, 134, 273]",728840.0
16,12,280.0,"[220.0, 280.0, 220.0]",0.36748508799932894,[ 831576.28652431 1132631.78733285  518654.6831811 ],"[54, 10, 26]","[9117, 321, 2318]","[2168, 139, 312]",733320.0
16,13,280.0,"[220.0, 280.0, 100.0]",0.3871865651062331,[ 821718.4379624  1200023.86854512   14907.71706334],"[54, 10, 26]","[8769, 396, 2418]","[2115, 159, 316]",725200.0
16,14,280.0,"[220.0, 280.0, 100.0]",0.37337569951999006,[ 843990.72770043 1136804.76079297  376253.46597331],"[54, 10, 26]","[8863, 1, 2105]","[2154, 0, 291]",684600.0
16,15,280.0,"[220.0, 280.0, 220.0]",0.3703806225843169,[ 824807.93914815 1119806.84579945  477944.10920995],"[54, 10, 26]","[8658, 577, 1656]","[2094, 228, 238]",716800.0
16,16,280.0,"[220.0, 280.0, 220.0]",0.3757190882028388,[ 826752.55249298 1139606.78625644  533616.34459501],"[52, 10, 28]","[8600, 351, 2512]","[2091, 149, 315]",715400.0
16,17,280.0,"[220.0, 280.0, 220.0]",0.387552253464978,[ 800969.18097203 1162457.40923232  532756.01061911],"[54, 10, 26]","[8926, 572, 2370]","[2231, 235, 303]",775320.0
16,18,280.0,"[220.0, 280.0, 220.0]",0.3854919207466633,[ 808370.32218013 1171803.9051962   519305.7906707 ],"[54, 10, 26]","[9313, 330, 2290]","[2200, 113, 321]",737520.0
16,19,280.0,"[220.0, 280.0, 220.0]",0.3904231786772646,[ 807938.63107946 1187057.58830861  510960.82264134],"[54, 10, 26]","[9141, 199, 2133]","[2258, 71, 308]",738360.0
16,20,280.0,"[220.0, 280.0, 100.0]",0.3800888476455839,[ 822103.14800513 1133505.30942294  294989.30226197],"[54, 10, 26]","[8881, 497, 2001]","[2123, 196, 273]",725760.0
16,21,280.0,"[220.0, 280.0, 220.0]",0.3827717302589822,[ 843601.87686677 1150489.546027    513656.17530318],"[54, 10, 26]","[9433, 820, 2048]","[2217, 329, 300]",796880.0
16,22,280.0,"[220.0, 280.0, 220.0]",0.3866887325041539,[ 813529.1735862  1173353.32553107  511241.98828047],"[54, 10, 26]","[8981, 237, 2475]","[2081, 91, 328]",700000.0
16,23,280.0,"[220.0, 280.0, 100.0]",0.38224442357164873,[ 827213.33053583 1157616.80230531   45638.18907649],"[54, 10, 26]","[9249, 328, 2792]","[2255, 125, 383]",773640.0
16,24,280.0,"[220.0, 280.0, 220.0]",0.39046076943442265,[ 830875.68964971 1198851.86930517  505227.17442277],"[54, 10, 26]","[9036, 417, 2085]","[2151, 162, 286]",727720.0
16,25,280.0,"[220.0, 280.0, 220.0]",0.3855240220612333,[ 829830.28827697 1184332.44120417  524533.87951007],"[54, 14, 22]","[8845, 1100, 1695]","[2131, 416, 240]",780360.0
16,26,280.0,"[220.0, 280.0, 100.0]",0.38980237173879195,[ 816263.0725642  1201733.10876122  808593.86570005],"[54, 12, 24]","[9518, 909, 1857]","[2336, 331, 231]",811440.0
16,27,280.0,"[220.0, 280.0, 100.0]",0.38282061084879776,[ 819277.59279363 1165291.79727057  -22828.28258024],"[54, 12, 24]","[8931, 719, 1748]","[2180, 285, 225]",753200.0
16,28,280.0,"[100.0, 280.0, 220.0]",0.3764206327794706,[ 897737.21649795 1165088.11293325  515554.31948891],"[54, 10, 26]","[8921, 392, 2125]","[2118, 156, 295]",719320.0
16,29,280.0,"[220.0, 280.0, 100.0]",0.38810855502799646,[ 810869.67112672 1185144.12837937  470818.56369097],"[54, 10, 26]","[9059, 438, 2144]","[2136, 149, 285]",719600.0
16,30,280.0,"[220.0, 280.0, 220.0]",0.3860536517169712,[ 814940.71874675 1183254.37284139  512397.56231638],"[54, 10, 26]","[9015, 519, 2309]","[2179, 202, 315]",754880.0
16,31,280.0,"[220.0, 280.0, 220.0]",0.38665319480935195,[ 814804.67490534 1191013.46948414  504414.54248886],"[54, 10, 26]","[9280, 298, 2369]","[2260, 126, 298]",751520.0
16,32,280.0,"[100.0, 280.0, 100.0]",0.38453593073293013,[ 993052.00726351 1172984.40313598  840073.03016134],"[54, 10, 26]","[8963, 529, 2251]","[2201, 208, 314]",762440.0
16,33,220.0,"[220.0, 220.0, 220.0]",0.4171799757406739,[788468.42769108 984860.54512509 550616.90634791],"[54, 10, 26]","[8758, 517, 2103]","[3160, 215, 504]",853380.0
16,34,280.0,"[100.0, 280.0, 100.0]",0.38433233093328983,[ 441035.12075776 1162225.67758175  778924.39095439],"[54, 16, 20]","[8776, 1013, 1326]","[2185, 389, 173]",769160.0
16,35,280.0,"[220.0, 280.0, 100.0]",0.39095882894880774,[ 824601.21601056 1191384.91228534  230525.85445904],"[54, 12, 24]","[9010, 690, 1930]","[2180, 260, 261]",756280.0
16,36,280.0,"[100.0, 280.0, 220.0]",0.38185331018738067,[ 495317.57691425 1144396.31070893  543518.36373892],"[54, 12, 24]","[8909, 818, 1699]","[2160, 324, 209]",754040.0
16,37,280.0,"[220.0, 280.0, 220.0]",0.3809452177915621,[ 808685.25822716 1147840.22398443  516632.28264507],"[54, 10, 26]","[9028, 720, 2651]","[2158, 276, 391]",791000.0
16,38,280.0,"[220.0, 280.0, 220.0]",0.3879795938822657,[ 839459.32068971 1177724.708378    500981.61807845],"[54, 12, 24]","[9104, 304, 2009]","[2228, 125, 261]",731920.0
16,39,280.0,"[220.0, 280.0, 220.0]",0.3870757329148961,[ 831498.3313766  1180153.80097931  516780.60878705],"[54, 12, 24]","[8901, 559, 1873]","[2141, 216, 244]",728280.0
16,40,280.0,"[220.0, 280.0, 100.0]",0.39270613794122927,[ 835724.92164797 1205740.26983136  125522.7409369 ],"[54, 10, 26]","[8957, 341, 2197]","[2167, 140, 301]",730240.0
16,41,280.0,"[220.0, 280.0, 220.0]",0.3859527208115649,[ 843555.35737906 1165005.33163885  506161.99368108],"[54, 10, 26]","[9327, 402, 2623]","[2176, 157, 348]",750680.0
16,42,280.0,"[100.0, 280.0, 100.0]",0.3820574035198678,[1025750.41324579 1171349.52425606  859325.45119921],"[50, 10, 30]","[7882, 552, 2931]","[1972, 219, 385]",721280.0
16,43,280.0,"[220.0, 280.0, 100.0]",0.38408634156378674,[ 840451.13860035 1167602.25956079  616032.18869386],"[54, 10, 26]","[8644, 338, 2378]","[2102, 127, 295]",706720.0
16,44,280.0,"[100.0, 280.0, 100.0]",0.38651655559035336,[ 210611.77892688 1167805.15519998  393470.31358135],"[54, 10, 26]","[8601, 596, 1899]","[2159, 221, 269]",741720.0
16,45,280.0,"[100.0, 280.0, 220.0]",0.38746899575017396,[ 706423.6910776  1163411.11988237  507370.7045401 ],"[54, 12, 24]","[8814, 467, 1888]","[2141, 178, 259]",721840.0
16,46,280.0,"[220.0, 280.0, 100.0]",0.3888771864212196,[ 815407.99625227 1173163.69408759  121437.5189779 ],"[54, 12, 24]","[9052, 288, 2142]","[2149, 119, 268]",710080.0
16,47,280.0,"[220.0, 280.0, 220.0]",0.385843926368494,[ 824151.37529538 1198704.04762194  524399.02347143],"[54, 10, 26]","[9047, 61, 2148]","[2194, 18, 306]",705040.0
16,48,280.0,"[220.0, 280.0, 100.0]",0.3825819674868089,[ 832870.6515473  1161220.57736789  328081.8168571 ],"[54, 12, 24]","[8920, 735, 2042]","[2143, 297, 282]",762160.0
16,49,280.0,"[100.0, 280.0, 100.0]",0.38434569127213325,[ 301491.23149325 1162221.23137721  490735.37112786],"[54, 10, 26]","[8789, 682, 1866]","[2171, 265, 234]",747600.0
17,0,400.0,"[400.0, 400.0, 400.0]",0.2016719443393461,[-33097.07733317 -29257.57200127 -30137.48818795],"[10, 10, 10]","[310, 321, 668]","[11, 36, 9]",22400.0
17,1,280.0,"[280.0, 280.0, 340.0]",0.691865205725833,[429161.18383261 437041.375624   371653.89392112],"[52, 20, 14]","[8186, 1873, 818]","[1989, 745, 113]",797160.0
17,2,220.0,"[340.0, 340.0, 220.0]",0.29402003354569706,[800113.62151093 882736.8141091  905114.44273986],"[44, 16, 24]","[6361, 1094, 1362]","[2296, 495, 301]",680240.0
17,3,340.0,"[340.0, 340.0, 160.0]",0.6202502566803835,[2343648.45681422 2227928.28700514 1521128.65702701],"[54, 18, 18]","[8987, 1263, 1124]","[936, 313, 67]",447440.0
17,4,160.0,"[160.0, 160.0, 100.0]",0.8232176316427179,[ -18172.83740939 1404467.24715821  519766.38971041],"[54, 20, 16]","[8980, 1536, 901]","[3290, 621, 280]",670560.0
17,5,280.0,"[220.0, 280.0, 100.0]",0.4082515828967426,[ 843140.02663782 1262360.13463865 1062954.06674695],"[54, 24, 12]","[9153, 2139, 240]","[2217, 828, 43]",864640.0
17,6,280.0,"[220.0, 280.0, 100.0]",0.40284555665652905,[ 847474.19604525 1241616.99559385  816064.94813006],"[54, 24, 12]","[9039, 2768, 988]","[2143, 1111, 123]",945560.0
17,7,280.0,"[220.0, 280.0, 100.0]",0.39812231879957877,[ 905824.32978258 1343054.25434054  928240.47012021],"[52, 28, 10]","[8449, 3312, 401]","[2049, 1264, 52]",942200.0
17,8,280.0,"[100.0, 280.0, 100.0]",0.39293949931060096,[ 358305.80844176 1286326.22823592  384647.83335936],"[54, 26, 10]","[8761, 2755, 405]","[2084, 1110, 44]",906640.0
17,9,280.0,"[220.0, 280.0, 160.0]",0.39554806363592493,[ 867364.90033928 1273572.60130962  559817.30629365],"[52, 28, 10]","[8601, 3540, 233]","[2055, 1349, 26]",960400.0
17,10,280.0,"[220.0, 280.0, 160.0]",0.3877262575566852,[ 873450.64332505 1277389.1883202   566389.89236785],"[54, 26, 10]","[8996, 2767, 120]","[2208, 1091, 17]",928480.0
17,11,280.0,"[220.0, 280.0, 100.0]",0.3908854369329051,[ 838802.51697115 1249142.95868743  168936.67610413],"[52, 28, 10]","[8437, 3498, 105]","[1979, 1355, 14]",937440.0
17,12,280.0,"[220.0, 280.0, 220.0]",0.39680004751501124,[ 876851.91382725 1265906.28720916  499254.40692949],"[54, 26, 10]","[9052, 3179, 292]","[2161, 1203, 42]",953680.0
17,13,280.0,"[100.0, 280.0, 100.0]",0.3932325264520165,[  76081.37910588 1274109.60789294 1029621.91308514],"[54, 26, 10]","[8950, 3006, 669]","[2163, 1189, 86]",962640.0
17,14,280.0,"[220.0, 280.0, 100.0]",0.38720129452393653,[ 924091.19469608 1263689.60414789  637391.40739158],"[54, 26, 10]","[8972, 2736, 516]","[2181, 1007, 78]",914480.0
17,15,280.0,"[220.0, 280.0, 100.0]",0.3848775908368706,[ 895219.40246774 1243156.98091244  624605.05013069],"[50, 30, 10]","[7986, 3289, 57]","[1907, 1264, 8]",890120.0
17,16,280.0,"[220.0, 280.0, 100.0]",0.385737677051544,[ 841703.19256367 1225628.14927244  154523.47086578],"[54, 26, 10]","[8934, 2546, 392]","[2199, 971, 54]",902720.0
17,17,280.0,"[220.0, 280.0, 100.0]",0.3916093041774627,[ 895721.85783467 1270772.91725258  390622.19621129],"[54, 24, 12]","[9002, 2756, 506]","[2194, 1045, 68]",925960.0
17,18,280.0,"[220.0, 280.0, 160.0]",0.38763091621514,[ 874726.031841   1242780.30302424  565186.00181951],"[54, 26, 10]","[8948, 3272, 339]","[2170, 1263, 46]",974120.0
17,19,280.0,"[220.0, 280.0, 160.0]",0.385895453080575,[ 885956.50828967 1226471.3122041   509781.36929369],"[52, 28, 10]","[8432, 2995, 663]","[2020, 1175, 82]",917560.0
17,20,280.0,"[220.0, 280.0, 100.0]",0.38764029849202863,[ 884892.43681075 1233613.19968306 1120661.09222535],"[54, 26, 10]","[8882, 2768, 280]","[2158, 1098, 31]",920360.0
17,21,280.0,"[220.0, 280.0, 100.0]",0.388145661005348,[ 854337.00340146 1259872.21979746 1000124.84853851],"[54, 26, 10]","[9345, 3100, 78]","[2318, 1200, 13]",988680.0
